"SG_UF";"CO_MUNICIPIO";"NO_MUNICIPIO";"REDE";"VL_NOTA_MEDIA_2019";"VL_PROJECAO_2019"
"MG";3168507;"Teixeiras";"Pública";6,443876;6
"MG";3168606;"Teófilo Otoni";"Estadual";5,843472;5,9
"MG";3168606;"Teófilo Otoni";"Municipal";6,144895;5,9
"MG";3168606;"Teófilo Otoni";"Pública";5,965457;5,9
"MG";3168705;"Timóteo";"Estadual";7,030157;7,2
"MG";3168705;"Timóteo";"Municipal";6,270375;6,4
"MG";3168705;"Timóteo";"Pública";6,674748;6,8
"MG";3168804;"Tiradentes";"Municipal";5,88726;6,1
"MG";3168804;"Tiradentes";"Pública";5,88726;6,1
"MG";3168903;"Tiros";"Estadual";;6,9
"MG";3168903;"Tiros";"Municipal";6,554437;7,4
"MG";3168903;"Tiros";"Pública";6,554437;6,9
"MG";3169000;"Tocantins";"Estadual";6,579454;6,8
"MG";3169000;"Tocantins";"Municipal";6,349162;6,4
"MG";3169000;"Tocantins";"Pública";6,462172;6,7
"MG";3169059;"Tocos do Moji";"Municipal";6,821601;6,6
"MG";3169059;"Tocos do Moji";"Pública";6,821601;6,6
"MG";3169109;"Toledo";"Municipal";6,690777;5,7
"MG";3169109;"Toledo";"Pública";6,690777;5,7
"MG";3169208;"Tombos";"Estadual";6,700226;5,6
"MG";3169208;"Tombos";"Municipal";5,72794;5,8
"MG";3169208;"Tombos";"Pública";5,873215;5,8
"MG";3169307;"Três Corações";"Estadual";7,135953;6,6
"MG";3169307;"Três Corações";"Municipal";6,127036;6
"MG";3169307;"Três Corações";"Pública";6,587362;6,4
"MG";3169356;"Três Marias";"Estadual";6,557471;7,1
"MG";3169356;"Três Marias";"Municipal";6,796023;6,3
"MG";3169356;"Três Marias";"Pública";6,769286;6,4
"MG";3169406;"Três Pontas";"Estadual";6,606628;7
"MG";3169406;"Três Pontas";"Municipal";6,614066;6,6
"MG";3169406;"Três Pontas";"Pública";6,613011;6,8
"MG";3169505;"Tumiritinga";"Estadual";;5
"MG";3169505;"Tumiritinga";"Municipal";5,581412;5,1
"MG";3169505;"Tumiritinga";"Pública";5,581412;4,8
"MG";3169604;"Tupaciguara";"Estadual";6,299725;6,5
"MG";3169604;"Tupaciguara";"Municipal";6,310246;5,6
"MG";3169604;"Tupaciguara";"Pública";6,305299;5,9
"MG";3169703;"Turmalina";"Estadual";7,295386;6,6
"MG";3169703;"Turmalina";"Municipal";6,530112;5,5
"MG";3169703;"Turmalina";"Pública";7,120365;6,3
"MG";3169802;"Turvolândia";"Municipal";5,89275;6,1
"MG";3169802;"Turvolândia";"Pública";5,89275;6,1
"MG";3169901;"Ubá";"Estadual";6,803482;6,6
"MG";3169901;"Ubá";"Municipal";7,073264;6,3
"MG";3169901;"Ubá";"Pública";6,92638;6,5
"MG";3170008;"Ubaí";"Estadual";5,609269;5,5
"MG";3170008;"Ubaí";"Municipal";5,547054;5,3
"MG";3170008;"Ubaí";"Pública";5,572323;5,3
"MG";3170057;"Ubaporanga";"Estadual";6,035478;6,5
"MG";3170057;"Ubaporanga";"Municipal";6,144289;6,1
"MG";3170057;"Ubaporanga";"Pública";6,075814;6,4
"MG";3170107;"Uberaba";"Estadual";6,139596;6,6
"MG";3170107;"Uberaba";"Municipal";6,169094;6
"MG";3170107;"Uberaba";"Pública";6,156539;6,3
"MG";3170206;"Uberlândia";"Federal";7,568305;7,5
"MG";3170206;"Uberlândia";"Estadual";6,802485;6,6
"MG";3170206;"Uberlândia";"Municipal";6,424653;6,1
"MG";3170206;"Uberlândia";"Pública";6,575956;6,3
"MG";3170305;"Umburatiba";"Municipal";5,290746;5,3
"MG";3170305;"Umburatiba";"Pública";5,290746;5,3
"MG";3170404;"Unaí";"Estadual";6,434706;6,5
"MG";3170404;"Unaí";"Municipal";5,656907;6,1
"MG";3170404;"Unaí";"Pública";6,154195;6,3
"MG";3170438;"União de Minas";"Municipal";6,201931;4,8
"MG";3170438;"União de Minas";"Pública";6,201931;4,8
"MG";3170479;"Uruana de Minas";"Municipal";6,172508;6
"MG";3170479;"Uruana de Minas";"Pública";6,172508;6
"MG";3170503;"Urucânia";"Estadual";6,420714;4,9
"MG";3170503;"Urucânia";"Municipal";5,81172;5,5
"MG";3170503;"Urucânia";"Pública";5,906585;5,4
"MG";3170529;"Urucuia";"Estadual";;6,2
"MG";3170529;"Urucuia";"Municipal";5,320705;5,2
"MG";3170529;"Urucuia";"Pública";5,320705;5,7
"MG";3170578;"Vargem Alegre";"Estadual";;6
"MG";3170578;"Vargem Alegre";"Municipal";6,229446;6
"MG";3170578;"Vargem Alegre";"Pública";6,229446;6
"MG";3170602;"Vargem Bonita";"Municipal";;6,8
"MG";3170602;"Vargem Bonita";"Pública";;6,8
"MG";3170651;"Vargem Grande do Rio Pardo";"Municipal";6,85244;5,3
"MG";3170651;"Vargem Grande do Rio Pardo";"Pública";6,85244;5,3
"MG";3170701;"Varginha";"Estadual";6,341794;6,3
"MG";3170701;"Varginha";"Municipal";6,560647;6,4
"MG";3170701;"Varginha";"Pública";6,495219;6,3
"MG";3170750;"Varjão de Minas";"Estadual";;5,9
"MG";3170750;"Varjão de Minas";"Municipal";6,541717;6
"MG";3170750;"Varjão de Minas";"Pública";6,541717;6,2
"MG";3170800;"Várzea da Palma";"Estadual";7,015246;6,1
"MG";3170800;"Várzea da Palma";"Municipal";5,892434;6,1
"MG";3170800;"Várzea da Palma";"Pública";6,154145;6,1
"MG";3170909;"Varzelândia";"Estadual";5,974217;5,9
"MG";3170909;"Varzelândia";"Municipal";4,995525;6,1
"MG";3170909;"Varzelândia";"Pública";5,862903;5,5
"MG";3171006;"Vazante";"Estadual";6,239582;6,6
"MG";3171006;"Vazante";"Municipal";6,859506;6,1
"MG";3171006;"Vazante";"Pública";6,500182;6,5
"MG";3171030;"Verdelândia";"Estadual";5,092949;5,7
"MG";3171030;"Verdelândia";"Municipal";;5,3
"MG";3171030;"Verdelândia";"Pública";5,092949;5,3
"MG";3171071;"Veredinha";"Estadual";;6
"MG";3171071;"Veredinha";"Municipal";7,001573;5,8
"MG";3171071;"Veredinha";"Pública";7,001573;6
"MG";3171105;"Veríssimo";"Municipal";5,399291;5,2
"MG";3171105;"Veríssimo";"Pública";5,399291;5,2
"MG";3171154;"Vermelho Novo";"Municipal";6,870375;5,7
"MG";3171154;"Vermelho Novo";"Pública";6,870375;5,7
"MG";3171204;"Vespasiano";"Estadual";7,248546;6,3
"MG";3171204;"Vespasiano";"Municipal";6,154879;6,2
"MG";3171204;"Vespasiano";"Pública";6,194717;6,2
"MG";3171303;"Viçosa";"Estadual";6,685404;6,6
"MG";3171303;"Viçosa";"Municipal";6,288129;5,6
"MG";3171303;"Viçosa";"Pública";6,467348;6,1
"MG";3171402;"Vieiras";"Municipal";6,211706;6,1
"MG";3171402;"Vieiras";"Pública";6,211706;6,1
"MG";3171501;"Mathias Lobato";"Municipal";6,220909;5,1
"MG";3171501;"Mathias Lobato";"Pública";6,220909;5,1
"MG";3171600;"Virgem da Lapa";"Estadual";6,16158;6,3
"MG";3171600;"Virgem da Lapa";"Municipal";5,713865;5,9
"MG";3171600;"Virgem da Lapa";"Pública";5,900629;6,2
"MG";3171709;"Virgínia";"Estadual";;
"MG";3171709;"Virgínia";"Municipal";6,921447;5,9
"MG";3171709;"Virgínia";"Pública";6,921447;6,1
"MG";3171808;"Virginópolis";"Estadual";5,80291;6,4
"MG";3171808;"Virginópolis";"Municipal";6,605516;6,2
"MG";3171808;"Virginópolis";"Pública";6,458066;6,2
"MG";3171907;"Virgolândia";"Estadual";;5,4
"MG";3171907;"Virgolândia";"Municipal";5,707373;6,1
"MG";3171907;"Virgolândia";"Pública";5,707373;5,7
"MG";3172004;"Visconde do Rio Branco";"Estadual";7,085184;6,4
"MG";3172004;"Visconde do Rio Branco";"Municipal";6,449024;5,7
"MG";3172004;"Visconde do Rio Branco";"Pública";6,933786;6,3
"MG";3172103;"Volta Grande";"Estadual";;5,6
"MG";3172103;"Volta Grande";"Municipal";5,774004;5,8
"MG";3172103;"Volta Grande";"Pública";5,774004;5,9
"MG";3172202;"Wenceslau Braz";"Municipal";6,932897;6,7
"MG";3172202;"Wenceslau Braz";"Pública";6,932897;6,7
"ES";3200102;"Afonso Cláudio";"Estadual";7,132287;5,6
"ES";3200102;"Afonso Cláudio";"Municipal";6,704111;6,1
"ES";3200102;"Afonso Cláudio";"Pública";6,808949;6,1
"ES";3200136;"Águia Branca";"Municipal";7,029431;5,9
"ES";3200136;"Águia Branca";"Pública";7,029431;5,9
"ES";3200169;"Água Doce do Norte";"Estadual";;5,5
"ES";3200169;"Água Doce do Norte";"Municipal";6,441094;5,5
"ES";3200169;"Água Doce do Norte";"Pública";6,441094;5,5
"ES";3200201;"Alegre";"Estadual";6,259993;5,6
"ES";3200201;"Alegre";"Municipal";6,156326;5,2
"ES";3200201;"Alegre";"Pública";6,188382;5,5
"ES";3200300;"Alfredo Chaves";"Estadual";7,583423;7,3
"ES";3200300;"Alfredo Chaves";"Municipal";6,799432;6,4
"ES";3200300;"Alfredo Chaves";"Pública";7,026544;6,4
"ES";3200359;"Alto Rio Novo";"Municipal";6,368825;5,7
"ES";3200359;"Alto Rio Novo";"Pública";6,368825;5,7
"ES";3200409;"Anchieta";"Municipal";6,853284;6,1
"ES";3200409;"Anchieta";"Pública";6,853284;6,1
"ES";3200508;"Apiacá";"Municipal";5,228454;5,1
"ES";3200508;"Apiacá";"Pública";5,228454;5,1
"ES";3200607;"Aracruz";"Estadual";;5,1
"ES";3200607;"Aracruz";"Municipal";6,997538;6,4
"ES";3200607;"Aracruz";"Pública";6,997538;6,4
"ES";3200706;"Atílio Vivacqua";"Municipal";5,570764;5,8
"ES";3200706;"Atílio Vivacqua";"Pública";5,570764;5,8
"ES";3200805;"Baixo Guandu";"Estadual";;6,2
"ES";3200805;"Baixo Guandu";"Municipal";6,233267;5,7
"ES";3200805;"Baixo Guandu";"Pública";6,233267;5,8
"ES";3200904;"Barra de São Francisco";"Estadual";5,950241;5,9
"ES";3200904;"Barra de São Francisco";"Municipal";6,956976;5,7
"ES";3200904;"Barra de São Francisco";"Pública";6,91913;5,7
"ES";3201001;"Boa Esperança";"Estadual";6,195927;4,7
"ES";3201001;"Boa Esperança";"Municipal";6,27486;5,1
"ES";3201001;"Boa Esperança";"Pública";6,251273;5
"ES";3201100;"Bom Jesus do Norte";"Estadual";;5,7
"ES";3201100;"Bom Jesus do Norte";"Municipal";5,948114;5,8
"ES";3201100;"Bom Jesus do Norte";"Pública";5,948114;5,8
"ES";3201159;"Brejetuba";"Estadual";;6,1
"ES";3201159;"Brejetuba";"Municipal";6,655622;6,2
"ES";3201159;"Brejetuba";"Pública";6,655622;6,3
"ES";3201209;"Cachoeiro de Itapemirim";"Estadual";6,319183;5,6
"ES";3201209;"Cachoeiro de Itapemirim";"Municipal";6,222303;6
"ES";3201209;"Cachoeiro de Itapemirim";"Pública";6,249802;5,8
"ES";3201308;"Cariacica";"Estadual";5,946375;5,6
"ES";3201308;"Cariacica";"Municipal";5,950945;5,8
"ES";3201308;"Cariacica";"Pública";5,949545;5,7
"ES";3201407;"Castelo";"Estadual";;6,5
"ES";3201407;"Castelo";"Municipal";6,697699;6,5
"ES";3201407;"Castelo";"Pública";6,697699;6,5
"ES";3201506;"Colatina";"Estadual";6,771264;6,1
"ES";3201506;"Colatina";"Municipal";6,416563;6,2
"ES";3201506;"Colatina";"Pública";6,429869;6,2
"ES";3201605;"Conceição da Barra";"Estadual";6,063393;5,6
"ES";3201605;"Conceição da Barra";"Municipal";6,456425;5,3
"ES";3201605;"Conceição da Barra";"Pública";6,384575;5,4
"ES";3201704;"Conceição do Castelo";"Municipal";6,829824;5,7
"ES";3201704;"Conceição do Castelo";"Pública";6,829824;5,7
"ES";3201803;"Divino de São Lourenço";"Estadual";5,727209;5,3
"ES";3201803;"Divino de São Lourenço";"Pública";5,727209;5,5
"ES";3201902;"Domingos Martins";"Estadual";6,958902;6,4
"ES";3201902;"Domingos Martins";"Municipal";6,987627;6,3
"ES";3201902;"Domingos Martins";"Pública";6,971343;6,5
"ES";3202009;"Dores do Rio Preto";"Estadual";;5,8
"ES";3202009;"Dores do Rio Preto";"Municipal";6,198879;5,5
"ES";3202009;"Dores do Rio Preto";"Pública";6,198879;5,6
"ES";3202108;"Ecoporanga";"Estadual";5,521866;5,1
"ES";3202108;"Ecoporanga";"Municipal";6,967945;5,7
"ES";3202108;"Ecoporanga";"Pública";6,580117;5,5
"ES";3202207;"Fundão";"Estadual";;5,8
"ES";3202207;"Fundão";"Municipal";6,112169;6,2
"ES";3202207;"Fundão";"Pública";6,112169;6,2
"ES";3202256;"Governador Lindenberg";"Estadual";7,054835;6,4
"ES";3202256;"Governador Lindenberg";"Municipal";6,194443;6
"ES";3202256;"Governador Lindenberg";"Pública";6,872219;6,4
"ES";3202306;"Guaçuí";"Estadual";;6
"ES";3202306;"Guaçuí";"Municipal";6,44859;5,2
"ES";3202306;"Guaçuí";"Pública";6,44859;5,5
"ES";3202405;"Guarapari";"Estadual";6,620033;5,7
"ES";3202405;"Guarapari";"Municipal";6,205217;5,7
"ES";3202405;"Guarapari";"Pública";6,213932;5,7
"ES";3202454;"Ibatiba";"Estadual";;5,1
"ES";3202454;"Ibatiba";"Municipal";6,092823;5,8
"ES";3202454;"Ibatiba";"Pública";6,092823;5,7
"ES";3202504;"Ibiraçu";"Estadual";6,470035;6
"ES";3202504;"Ibiraçu";"Municipal";6,882015;5,8
"ES";3202504;"Ibiraçu";"Pública";6,764364;5,9
"ES";3202553;"Ibitirama";"Estadual";6,40021;5,4
"ES";3202553;"Ibitirama";"Municipal";6,067256;5,4
"ES";3202553;"Ibitirama";"Pública";6,152253;5,4
"ES";3202603;"Iconha";"Estadual";;6,3
"ES";3202603;"Iconha";"Municipal";6,757037;6,3
"ES";3202603;"Iconha";"Pública";6,757037;6,4
"ES";3202652;"Irupi";"Estadual";6,236264;5
"ES";3202652;"Irupi";"Municipal";;5,6
"ES";3202652;"Irupi";"Pública";6,022635;5,5
"ES";3202702;"Itaguaçu";"Estadual";6,539563;
"ES";3202702;"Itaguaçu";"Municipal";6,952931;6,7
"ES";3202702;"Itaguaçu";"Pública";6,916006;6,7
"ES";3202801;"Itapemirim";"Estadual";;5
"ES";3202801;"Itapemirim";"Municipal";6,321218;5,6
"ES";3202801;"Itapemirim";"Pública";6,321218;5,4
"ES";3202900;"Itarana";"Estadual";;
"ES";3202900;"Itarana";"Municipal";7,004292;6,6
"ES";3202900;"Itarana";"Pública";7,004292;6,5
"ES";3203007;"Iúna";"Estadual";6,743033;5,5
"ES";3203007;"Iúna";"Municipal";6,301876;5,4
"ES";3203007;"Iúna";"Pública";6,343897;5,4
"ES";3203056;"Jaguaré";"Municipal";6,293976;5,8
"ES";3203056;"Jaguaré";"Pública";6,293976;5,8
"ES";3203106;"Jerônimo Monteiro";"Estadual";7,336845;5,3
"ES";3203106;"Jerônimo Monteiro";"Municipal";6,783217;6,1
"ES";3203106;"Jerônimo Monteiro";"Pública";7,025217;5,6
"ES";3203130;"João Neiva";"Municipal";7,082845;6,1
"ES";3203130;"João Neiva";"Pública";7,082845;6,1
"ES";3203163;"Laranja da Terra";"Estadual";;7
"ES";3203163;"Laranja da Terra";"Municipal";7,102095;5,8
"ES";3203163;"Laranja da Terra";"Pública";7,102095;6,1
"ES";3203205;"Linhares";"Estadual";5,994953;5,7
"ES";3203205;"Linhares";"Municipal";6,132028;5,9
"ES";3203205;"Linhares";"Pública";6,122358;5,9
"ES";3203304;"Mantenópolis";"Estadual";;4,7
"ES";3203304;"Mantenópolis";"Municipal";7,597615;5,7
"ES";3203304;"Mantenópolis";"Pública";7,597615;5,5
"ES";3203320;"Marataízes";"Estadual";;5,6
"ES";3203320;"Marataízes";"Municipal";6,565867;5,7
"ES";3203320;"Marataízes";"Pública";6,565867;5,6
"ES";3203346;"Marechal Floriano";"Municipal";6,899252;6,3
"ES";3203346;"Marechal Floriano";"Pública";6,899252;6,3
"ES";3203353;"Marilândia";"Municipal";7,011166;6,5
"ES";3203353;"Marilândia";"Pública";7,011166;6,5
"ES";3203403;"Mimoso do Sul";"Estadual";6,616928;5,7
"ES";3203403;"Mimoso do Sul";"Municipal";;5
"ES";3203403;"Mimoso do Sul";"Pública";6,616928;5,6
"ES";3203502;"Montanha";"Estadual";;4,4
"ES";3203502;"Montanha";"Municipal";6,095176;5,6
"ES";3203502;"Montanha";"Pública";6,095176;5,2
"ES";3203601;"Mucurici";"Municipal";6,381853;4,9
"ES";3203601;"Mucurici";"Pública";6,381853;4,9
"ES";3203700;"Muniz Freire";"Estadual";7,514321;5,2
"ES";3203700;"Muniz Freire";"Municipal";6,711319;5,8
"ES";3203700;"Muniz Freire";"Pública";6,93084;5,6
"ES";3203809;"Muqui";"Estadual";6,235311;5,8
"ES";3203809;"Muqui";"Municipal";6,429037;5,1
"ES";3203809;"Muqui";"Pública";6,36074;5,5
"ES";3203908;"Nova Venécia";"Estadual";6,160328;5,1
"ES";3203908;"Nova Venécia";"Municipal";6,49999;6
"ES";3203908;"Nova Venécia";"Pública";6,487267;6
"ES";3204005;"Pancas";"Estadual";5,954071;6,7
"ES";3204005;"Pancas";"Municipal";5,786077;5,9
"ES";3204005;"Pancas";"Pública";5,846929;6,1
"ES";3204054;"Pedro Canário";"Estadual";;5,1
"ES";3204054;"Pedro Canário";"Municipal";5,947881;5,4
"ES";3204054;"Pedro Canário";"Pública";5,947881;5,4
"ES";3204104;"Pinheiros";"Estadual";5,803736;5,6
"ES";3204104;"Pinheiros";"Municipal";6,514058;5,7
"ES";3204104;"Pinheiros";"Pública";6,43192;5,7
"ES";3204203;"Piúma";"Municipal";6,306758;6
"ES";3204203;"Piúma";"Pública";6,306758;6
"ES";3204252;"Ponto Belo";"Estadual";;
"ES";3204252;"Ponto Belo";"Municipal";5,948171;5,3
"ES";3204252;"Ponto Belo";"Pública";5,948171;5,3
"ES";3204302;"Presidente Kennedy";"Estadual";;5,2
"ES";3204302;"Presidente Kennedy";"Municipal";5,083768;5,7
"ES";3204302;"Presidente Kennedy";"Pública";5,083768;5,1
"ES";3204351;"Rio Bananal";"Municipal";6,316397;6,2
"ES";3204351;"Rio Bananal";"Pública";6,316397;6,2
"ES";3204401;"Rio Novo do Sul";"Municipal";6,625439;6,1
"ES";3204401;"Rio Novo do Sul";"Pública";6,625439;6,1
"ES";3204500;"Santa Leopoldina";"Estadual";6,610361;5,8
"ES";3204500;"Santa Leopoldina";"Pública";6,610361;5,8
"ES";3204559;"Santa Maria de Jetibá";"Estadual";7,187539;5,9
"ES";3204559;"Santa Maria de Jetibá";"Municipal";6,195652;5,2
"ES";3204559;"Santa Maria de Jetibá";"Pública";7,033438;5,8
"ES";3204609;"Santa Teresa";"Estadual";7,248183;6,4
"ES";3204609;"Santa Teresa";"Municipal";6,797192;6,2
"ES";3204609;"Santa Teresa";"Pública";6,830219;6,2
"ES";3204658;"São Domingos do Norte";"Estadual";;5,7
"ES";3204658;"São Domingos do Norte";"Municipal";5,431495;6,6
"ES";3204658;"São Domingos do Norte";"Pública";5,431495;6
"ES";3204708;"São Gabriel da Palha";"Estadual";7,349623;5,9
"ES";3204708;"São Gabriel da Palha";"Municipal";7,064056;5,7
"ES";3204708;"São Gabriel da Palha";"Pública";7,078951;5,9
"ES";3204807;"São José do Calçado";"Municipal";6,091156;5,9
"ES";3204807;"São José do Calçado";"Pública";6,091156;5,9
"ES";3204906;"São Mateus";"Estadual";6,34631;5,3
"ES";3204906;"São Mateus";"Municipal";6,039459;5,8
"ES";3204906;"São Mateus";"Pública";6,106253;5,7
"ES";3204955;"São Roque do Canaã";"Estadual";6,8047;6,3
"ES";3204955;"São Roque do Canaã";"Municipal";6,474036;6,7
"ES";3204955;"São Roque do Canaã";"Pública";6,6946;6,1
"ES";3205002;"Serra";"Estadual";6,099491;5,2
"ES";3205002;"Serra";"Municipal";5,997666;5,7
"ES";3205002;"Serra";"Pública";6,020354;5,5
"ES";3205010;"Sooretama";"Estadual";6,795683;4,6
"ES";3205010;"Sooretama";"Municipal";6,048797;5,8
"ES";3205010;"Sooretama";"Pública";6,137707;5,7
"ES";3205036;"Vargem Alta";"Estadual";;5,3
"ES";3205036;"Vargem Alta";"Municipal";6,698071;6
"ES";3205036;"Vargem Alta";"Pública";6,698071;5,8
"ES";3205069;"Venda Nova do Imigrante";"Estadual";7,743083;6,7
"ES";3205069;"Venda Nova do Imigrante";"Municipal";6,727019;5,8
"ES";3205069;"Venda Nova do Imigrante";"Pública";7,26493;6,4
"ES";3205101;"Viana";"Estadual";;5,3
"ES";3205101;"Viana";"Municipal";6,254652;5,6
"ES";3205101;"Viana";"Pública";6,254652;5,6
"ES";3205150;"Vila Pavão";"Municipal";6,767858;6,1
"ES";3205150;"Vila Pavão";"Pública";6,767858;6,1
"ES";3205176;"Vila Valério";"Estadual";6,565439;5,8
"ES";3205176;"Vila Valério";"Municipal";6,487637;6,3
"ES";3205176;"Vila Valério";"Pública";6,518283;5,9
"ES";3205200;"Vila Velha";"Estadual";6,422612;5,5
"ES";3205200;"Vila Velha";"Municipal";6,184876;6,2
"ES";3205200;"Vila Velha";"Pública";6,202148;5,9
"ES";3205309;"Vitória";"Estadual";;4,8
"ES";3205309;"Vitória";"Municipal";5,82709;6
"ES";3205309;"Vitória";"Pública";5,82709;5,9
"RJ";3300100;"Angra dos Reis";"Estadual";;5,6
"RJ";3300100;"Angra dos Reis";"Municipal";5,744601;5,6
"RJ";3300100;"Angra dos Reis";"Pública";5,744601;5,6
"RJ";3300159;"Aperibé";"Estadual";;6,4
"RJ";3300159;"Aperibé";"Municipal";6,297193;6,8
"RJ";3300159;"Aperibé";"Pública";6,297193;6,8
"RJ";3300209;"Araruama";"Estadual";;5,6
"RJ";3300209;"Araruama";"Municipal";5,896031;5,8
"RJ";3300209;"Araruama";"Pública";5,896031;5,8
"RJ";3300225;"Areal";"Municipal";6,480949;5,6
"RJ";3300225;"Areal";"Pública";6,480949;5,6
"RJ";3300233;"Armação dos Búzios";"Municipal";6,610169;5,8
"RJ";3300233;"Armação dos Búzios";"Pública";6,610169;5,8
"RJ";3300258;"Arraial do Cabo";"Estadual";;6
"RJ";3300258;"Arraial do Cabo";"Municipal";6,142897;5,9
"RJ";3300258;"Arraial do Cabo";"Pública";6,142897;5,9
"RJ";3300308;"Barra do Piraí";"Estadual";;6
"RJ";3300308;"Barra do Piraí";"Municipal";6,143383;5,9
"RJ";3300308;"Barra do Piraí";"Pública";6,143383;5,9
"RJ";3300407;"Barra Mansa";"Estadual";;6,6
"RJ";3300407;"Barra Mansa";"Municipal";6,191178;6,4
"RJ";3300407;"Barra Mansa";"Pública";6,191178;6,4
"RJ";3300456;"Belford Roxo";"Estadual";;5,4
"RJ";3300456;"Belford Roxo";"Municipal";5,247431;5,4
"RJ";3300456;"Belford Roxo";"Pública";5,247431;5,4
"RJ";3300506;"Bom Jardim";"Estadual";;5,9
"RJ";3300506;"Bom Jardim";"Municipal";6,367783;6,2
"RJ";3300506;"Bom Jardim";"Pública";6,367783;5,9
"RJ";3300605;"Bom Jesus do Itabapoana";"Estadual";;6,1
"RJ";3300605;"Bom Jesus do Itabapoana";"Municipal";6,201371;6,2
"RJ";3300605;"Bom Jesus do Itabapoana";"Pública";6,201371;6,1
"RJ";3300704;"Cabo Frio";"Estadual";;5,3
"RJ";3300704;"Cabo Frio";"Municipal";6,007099;5,8
"RJ";3300704;"Cabo Frio";"Pública";6,007099;5,8
"RJ";3300803;"Cachoeiras de Macacu";"Estadual";;6,3
"RJ";3300803;"Cachoeiras de Macacu";"Municipal";;5,8
"RJ";3300803;"Cachoeiras de Macacu";"Pública";;6
"RJ";3300902;"Cambuci";"Estadual";;6,3
"RJ";3300902;"Cambuci";"Municipal";5,85343;6,1
"RJ";3300902;"Cambuci";"Pública";5,85343;6,2
"RJ";3300936;"Carapebus";"Municipal";5,88765;5,4
"RJ";3300936;"Carapebus";"Pública";5,88765;5,4
"RJ";3300951;"Comendador Levy Gasparian";"Estadual";;5,4
"RJ";3300951;"Comendador Levy Gasparian";"Municipal";7,017563;6
"RJ";3300951;"Comendador Levy Gasparian";"Pública";7,017563;6
"RJ";3301009;"Campos dos Goytacazes";"Estadual";;5,4
"RJ";3301009;"Campos dos Goytacazes";"Municipal";;4,9
"RJ";3301009;"Campos dos Goytacazes";"Pública";;5,1
"RJ";3301108;"Cantagalo";"Estadual";;6,4
"RJ";3301108;"Cantagalo";"Municipal";5,884128;5,3
"RJ";3301108;"Cantagalo";"Pública";5,884128;5,7
"RJ";3301157;"Cardoso Moreira";"Estadual";;5,6
"RJ";3301157;"Cardoso Moreira";"Municipal";5,838113;5,4
"RJ";3301157;"Cardoso Moreira";"Pública";5,838113;5,5
"RJ";3301207;"Carmo";"Estadual";;6,6
"RJ";3301207;"Carmo";"Municipal";6,445323;5,6
"RJ";3301207;"Carmo";"Pública";6,445323;5,9
"RJ";3301306;"Casimiro de Abreu";"Estadual";;6,2
"RJ";3301306;"Casimiro de Abreu";"Municipal";6,465579;6,1
