"SG_UF";"CO_MUNICIPIO";"NO_MUNICIPIO";"REDE";"VL_OBSERVADO_2019";"VL_PROJECAO_2019"
"SP";3518859;"Guatapará";"Pública";"4,7";"5,7"
"SP";3518909;"Guzolândia";"Estadual";"5,5";"6,2"
"SP";3518909;"Guzolândia";"Pública";"5,5";"6,2"
"SP";3519006;"Herculândia";"Estadual";"4,7";"5,4"
"SP";3519006;"Herculândia";"Pública";"4,7";"5,4"
"SP";3519055;"Holambra";"Municipal";"5,2";"4,5"
"SP";3519055;"Holambra";"Pública";"5,2";"4,5"
"SP";3519071;"Hortolândia";"Estadual";"5";"5,8"
"SP";3519071;"Hortolândia";"Municipal";"5,2";"5,6"
"SP";3519071;"Hortolândia";"Pública";"5";"5,8"
"SP";3519105;"Iacanga";"Estadual";;"5,4"
"SP";3519105;"Iacanga";"Municipal";;"6"
"SP";3519105;"Iacanga";"Pública";"5,7";"5,4"
"SP";3519204;"Iacri";"Estadual";"5,3";"6,1"
"SP";3519204;"Iacri";"Pública";"5,3";"6,1"
"SP";3519253;"Iaras";"Municipal";;"5,8"
"SP";3519253;"Iaras";"Pública";;"5,8"
"SP";3519303;"Ibaté";"Estadual";"5,5";"5,7"
"SP";3519303;"Ibaté";"Pública";"5,5";"5,7"
"SP";3519402;"Ibirá";"Municipal";"6,3";"6"
"SP";3519402;"Ibirá";"Pública";"6,3";"6"
"SP";3519501;"Ibirarema";"Estadual";;"5,2"
"SP";3519501;"Ibirarema";"Pública";;"5,2"
"SP";3519600;"Ibitinga";"Estadual";"5,5";"5,9"
"SP";3519600;"Ibitinga";"Municipal";"5,5";"6"
"SP";3519600;"Ibitinga";"Pública";"5,5";"6"
"SP";3519709;"Ibiúna";"Estadual";"5,3";"6"
"SP";3519709;"Ibiúna";"Pública";"5,3";"6"
"SP";3519808;"Icém";"Municipal";"4,8";"5,4"
"SP";3519808;"Icém";"Pública";"4,8";"5,4"
"SP";3519907;"Iepê";"Estadual";"5,4";"5,9"
"SP";3519907;"Iepê";"Pública";"5,4";"5,9"
"SP";3520004;"Igaraçu do Tietê";"Estadual";"4,2";"6,1"
"SP";3520004;"Igaraçu do Tietê";"Pública";"4,2";"6,1"
"SP";3520103;"Igarapava";"Municipal";"4,6";"5,3"
"SP";3520103;"Igarapava";"Pública";"4,6";"5,3"
"SP";3520202;"Igaratá";"Estadual";"5,2";"6,1"
"SP";3520202;"Igaratá";"Municipal";;
"SP";3520202;"Igaratá";"Pública";"5,1";"6,1"
"SP";3520301;"Iguape";"Estadual";"5";"5,4"
"SP";3520301;"Iguape";"Pública";"5";"5,4"
"SP";3520400;"Ilhabela";"Estadual";;"5,7"
"SP";3520400;"Ilhabela";"Municipal";"5,2";"5,6"
"SP";3520400;"Ilhabela";"Pública";"5,2";"5,7"
"SP";3520426;"Ilha Comprida";"Municipal";"5,7";"5,6"
"SP";3520426;"Ilha Comprida";"Pública";"5,7";"5,6"
"SP";3520442;"Ilha Solteira";"Estadual";"5,7";"6,2"
"SP";3520442;"Ilha Solteira";"Pública";"5,7";"6,2"
"SP";3520509;"Indaiatuba";"Estadual";"5,5";"6"
"SP";3520509;"Indaiatuba";"Pública";"5,5";"6"
"SP";3520608;"Indiana";"Estadual";"5,8";"5,6"
"SP";3520608;"Indiana";"Pública";"5,8";"5,6"
"SP";3520707;"Indiaporã";"Estadual";"6,4";"5,8"
"SP";3520707;"Indiaporã";"Pública";"6,4";"5,8"
"SP";3520806;"Inúbia Paulista";"Estadual";"5,3";"6"
"SP";3520806;"Inúbia Paulista";"Pública";"5,3";"6"
"SP";3520905;"Ipaussu";"Estadual";;"5,2"
"SP";3520905;"Ipaussu";"Municipal";"5,6";"4,9"
"SP";3520905;"Ipaussu";"Pública";"5,6";"5,2"
"SP";3521002;"Iperó";"Municipal";"4,9";"5,2"
"SP";3521002;"Iperó";"Pública";"4,9";"5,2"
"SP";3521101;"Ipeúna";"Estadual";"5,6";"5,9"
"SP";3521101;"Ipeúna";"Pública";"5,6";"5,9"
"SP";3521150;"Ipiguá";"Estadual";"5,5";"5,2"
"SP";3521150;"Ipiguá";"Pública";"5,5";"5,2"
"SP";3521200;"Iporanga";"Estadual";"5,3";"6,8"
"SP";3521200;"Iporanga";"Municipal";;
"SP";3521200;"Iporanga";"Pública";"5,3";"6,8"
"SP";3521309;"Ipuã";"Municipal";"5,1";"5,5"
"SP";3521309;"Ipuã";"Pública";"5,1";"5,5"
"SP";3521408;"Iracemápolis";"Estadual";"5,8";"6,4"
"SP";3521408;"Iracemápolis";"Pública";"5,8";"6,4"
"SP";3521507;"Irapuã";"Estadual";"5,7";"5,6"
"SP";3521507;"Irapuã";"Pública";"5,7";"5,6"
"SP";3521606;"Irapuru";"Estadual";"4,7";"6,1"
"SP";3521606;"Irapuru";"Pública";"4,7";"6,1"
"SP";3521705;"Itaberá";"Estadual";"5,3";"5,9"
"SP";3521705;"Itaberá";"Pública";"5,3";"5,9"
"SP";3521804;"Itaí";"Estadual";"5,3";"5,5"
"SP";3521804;"Itaí";"Pública";"5,3";"5,5"
"SP";3521903;"Itajobi";"Estadual";;"5,7"
"SP";3521903;"Itajobi";"Municipal";"6,3";"6,3"
"SP";3521903;"Itajobi";"Pública";"6,3";"5,7"
"SP";3522000;"Itaju";"Estadual";"5,4";"6,1"
"SP";3522000;"Itaju";"Pública";"5,4";"6,1"
"SP";3522109;"Itanhaém";"Estadual";"5,1";"5,7"
"SP";3522109;"Itanhaém";"Municipal";"5,4";"5,6"
"SP";3522109;"Itanhaém";"Pública";"5,3";"5,6"
"SP";3522158;"Itaoca";"Estadual";"5,6";"5,5"
"SP";3522158;"Itaoca";"Pública";"5,6";"5,5"
"SP";3522208;"Itapecerica da Serra";"Estadual";"5,3";"5,7"
"SP";3522208;"Itapecerica da Serra";"Pública";"5,3";"5,7"
"SP";3522307;"Itapetininga";"Estadual";"5,4";"5,7"
"SP";3522307;"Itapetininga";"Municipal";;"5,9"
"SP";3522307;"Itapetininga";"Pública";"5,4";"5,7"
"SP";3522406;"Itapeva";"Estadual";;"6"
"SP";3522406;"Itapeva";"Municipal";"5,6";"6,2"
"SP";3522406;"Itapeva";"Pública";"5,6";"6,1"
"SP";3522505;"Itapevi";"Estadual";"4,9";"5,4"
"SP";3522505;"Itapevi";"Municipal";;"5,4"
"SP";3522505;"Itapevi";"Pública";"4,9";"5,4"
"SP";3522604;"Itapira";"Estadual";"5,1";"5,9"
"SP";3522604;"Itapira";"Pública";"5,1";"5,9"
"SP";3522653;"Itapirapuã Paulista";"Estadual";"4,9";"5,9"
"SP";3522653;"Itapirapuã Paulista";"Pública";"4,9";"5,9"
"SP";3522703;"Itápolis";"Estadual";"5,6";"6,2"
"SP";3522703;"Itápolis";"Municipal";"6,9";"7,1"
"SP";3522703;"Itápolis";"Pública";"5,8";"6,2"
"SP";3522802;"Itaporanga";"Estadual";"4,8";"5,8"
"SP";3522802;"Itaporanga";"Pública";"4,8";"5,8"
"SP";3522901;"Itapuí";"Estadual";"4,8";"4,9"
"SP";3522901;"Itapuí";"Pública";"4,8";"4,9"
"SP";3523008;"Itapura";"Estadual";;"6,2"
"SP";3523008;"Itapura";"Pública";;"6,2"
"SP";3523107;"Itaquaquecetuba";"Estadual";"4,8";"5,1"
"SP";3523107;"Itaquaquecetuba";"Pública";"4,8";"5,1"
"SP";3523206;"Itararé";"Estadual";"5,5";"5,8"
"SP";3523206;"Itararé";"Municipal";"4,9";"5,6"
"SP";3523206;"Itararé";"Pública";"5,4";"5,7"
"SP";3523305;"Itariri";"Estadual";"4,7";"5,6"
"SP";3523305;"Itariri";"Pública";"4,7";"5,6"
"SP";3523404;"Itatiba";"Municipal";"6,3";"6"
"SP";3523404;"Itatiba";"Pública";"6,3";"6"
"SP";3523503;"Itatinga";"Estadual";"6,3";"6,2"
"SP";3523503;"Itatinga";"Municipal";"5,2";"5,7"
"SP";3523503;"Itatinga";"Pública";"5,8";"5,9"
"SP";3523602;"Itirapina";"Estadual";"5,1";"6,3"
"SP";3523602;"Itirapina";"Municipal";"4,7";"5,1"
"SP";3523602;"Itirapina";"Pública";"4,9";"5,9"
"SP";3523701;"Itirapuã";"Estadual";"4,8";"5,4"
"SP";3523701;"Itirapuã";"Pública";"4,8";"5,4"
"SP";3523800;"Itobi";"Estadual";"5,1";"5,9"
"SP";3523800;"Itobi";"Pública";"5,1";"5,9"
"SP";3523909;"Itu";"Estadual";"5,3";"5,9"
"SP";3523909;"Itu";"Municipal";;"5,6"
"SP";3523909;"Itu";"Pública";"5,3";"5,8"
"SP";3524006;"Itupeva";"Estadual";"5,3";"6,2"
"SP";3524006;"Itupeva";"Pública";"5,3";"6,2"
"SP";3524105;"Ituverava";"Municipal";"3,8";"5,2"
"SP";3524105;"Ituverava";"Pública";"3,8";"5,2"
"SP";3524204;"Jaborandi";"Estadual";;"5,4"
"SP";3524204;"Jaborandi";"Municipal";"5,2";"4,8"
"SP";3524204;"Jaborandi";"Pública";"5,2";"5,4"
"SP";3524303;"Jaboticabal";"Estadual";"4,6";"5,7"
"SP";3524303;"Jaboticabal";"Municipal";"5,5";"5,6"
"SP";3524303;"Jaboticabal";"Pública";"4,9";"5,7"
"SP";3524402;"Jacareí";"Estadual";"5,3";"5,9"
"SP";3524402;"Jacareí";"Pública";"5,3";"5,9"
"SP";3524501;"Jaci";"Estadual";"4";"5,6"
"SP";3524501;"Jaci";"Pública";"4";"5,6"
"SP";3524600;"Jacupiranga";"Estadual";"5,4";"5,9"
"SP";3524600;"Jacupiranga";"Pública";"5,4";"5,9"
"SP";3524709;"Jaguariúna";"Estadual";;"6,6"
"SP";3524709;"Jaguariúna";"Municipal";"6,4";"5,9"
"SP";3524709;"Jaguariúna";"Pública";"6,4";"6,3"
"SP";3524808;"Jales";"Estadual";"5,7";"6,3"
"SP";3524808;"Jales";"Pública";"5,7";"6,3"
"SP";3524907;"Jambeiro";"Municipal";"4,7";"5,9"
"SP";3524907;"Jambeiro";"Pública";"4,7";"5,9"
"SP";3525003;"Jandira";"Estadual";"4,7";"5,5"
"SP";3525003;"Jandira";"Pública";"4,7";"5,5"
"SP";3525102;"Jardinópolis";"Municipal";"4,5";"5"
"SP";3525102;"Jardinópolis";"Pública";"4,5";"5"
"SP";3525201;"Jarinu";"Estadual";"5,5";"5,9"
"SP";3525201;"Jarinu";"Pública";"5,5";"5,9"
"SP";3525300;"Jaú";"Estadual";"5,3";"5,6"
"SP";3525300;"Jaú";"Municipal";"5,5";"5,6"
"SP";3525300;"Jaú";"Pública";"5,3";"5,6"
"SP";3525409;"Jeriquara";"Municipal";"4,7";"4,8"
"SP";3525409;"Jeriquara";"Pública";"4,7";"4,8"
"SP";3525508;"Joanópolis";"Estadual";;"6"
"SP";3525508;"Joanópolis";"Municipal";"5,2";"5,9"
"SP";3525508;"Joanópolis";"Pública";"5,2";"6,1"
"SP";3525607;"João Ramalho";"Estadual";"5,7";"5,8"
"SP";3525607;"João Ramalho";"Pública";"5,7";"5,8"
"SP";3525706;"José Bonifácio";"Estadual";"5";"6,2"
"SP";3525706;"José Bonifácio";"Municipal";"4,8";"5,7"
"SP";3525706;"José Bonifácio";"Pública";"4,9";"6,2"
"SP";3525805;"Júlio Mesquita";"Estadual";"4,9";"5,3"
"SP";3525805;"Júlio Mesquita";"Pública";"4,9";"5,3"
"SP";3525854;"Jumirim";"Municipal";;"6,1"
"SP";3525854;"Jumirim";"Pública";;"6,1"
"SP";3525904;"Jundiaí";"Estadual";"5,6";"5,9"
"SP";3525904;"Jundiaí";"Municipal";;"5,6"
"SP";3525904;"Jundiaí";"Pública";"5,6";"5,9"
"SP";3526001;"Junqueirópolis";"Estadual";"5,9";"6"
"SP";3526001;"Junqueirópolis";"Pública";"5,9";"6"
"SP";3526100;"Juquiá";"Estadual";"5,3";"5,6"
"SP";3526100;"Juquiá";"Pública";"5,3";"5,6"
"SP";3526209;"Juquitiba";"Estadual";"5,2";"5,6"
"SP";3526209;"Juquitiba";"Municipal";;
"SP";3526209;"Juquitiba";"Pública";"5,2";"5,6"
"SP";3526308;"Lagoinha";"Estadual";"5,6";"5,3"
"SP";3526308;"Lagoinha";"Pública";"5,6";"5,3"
"SP";3526407;"Laranjal Paulista";"Estadual";"5,6";"5,6"
"SP";3526407;"Laranjal Paulista";"Municipal";"4,8";"6,1"
"SP";3526407;"Laranjal Paulista";"Pública";"5";"5,6"
"SP";3526506;"Lavínia";"Estadual";;"6,1"
"SP";3526506;"Lavínia";"Municipal";"5,6";"5,9"
"SP";3526506;"Lavínia";"Pública";"5,6";"6"
"SP";3526605;"Lavrinhas";"Estadual";;"6,4"
"SP";3526605;"Lavrinhas";"Municipal";"4,9";"6,8"
"SP";3526605;"Lavrinhas";"Pública";"5,1";"6,6"
"SP";3526704;"Leme";"Estadual";"5,5";"6"
"SP";3526704;"Leme";"Pública";"5,5";"6"
"SP";3526803;"Lençóis Paulista";"Estadual";"5,4";"6,2"
"SP";3526803;"Lençóis Paulista";"Municipal";"5,5";"5,9"
"SP";3526803;"Lençóis Paulista";"Pública";"5,4";"6,1"
"SP";3526902;"Limeira";"Estadual";"5,4";"7,6"
"SP";3526902;"Limeira";"Pública";"5,4";"7,6"
"SP";3527009;"Lindóia";"Municipal";"5,2";"5,6"
"SP";3527009;"Lindóia";"Pública";"5,2";"5,6"
"SP";3527108;"Lins";"Estadual";"4,5";"5,6"
"SP";3527108;"Lins";"Pública";"4,5";"5,6"
"SP";3527207;"Lorena";"Estadual";"4,4";"5,5"
"SP";3527207;"Lorena";"Municipal";"5";"5,4"
"SP";3527207;"Lorena";"Pública";"4,6";"5,5"
"SP";3527256;"Lourdes";"Estadual";;"6,7"
"SP";3527256;"Lourdes";"Pública";;"6,7"
"SP";3527306;"Louveira";"Estadual";"5,8";"5,9"
"SP";3527306;"Louveira";"Pública";"5,8";"5,9"
"SP";3527405;"Lucélia";"Estadual";"4,9";"4,9"
"SP";3527405;"Lucélia";"Municipal";"5,9";"6,1"
"SP";3527405;"Lucélia";"Pública";"5,4";"5,6"
"SP";3527504;"Lucianópolis";"Estadual";"4,9";"6,3"
"SP";3527504;"Lucianópolis";"Pública";"4,9";"6,3"
"SP";3527603;"Luís Antônio";"Municipal";"4,7";"5,5"
"SP";3527603;"Luís Antônio";"Pública";"4,7";"5,5"
"SP";3527702;"Luiziânia";"Estadual";"5,4";"6,1"
"SP";3527702;"Luiziânia";"Pública";"5,4";"6,1"
"SP";3527801;"Lupércio";"Estadual";"4,9";"5,6"
"SP";3527801;"Lupércio";"Pública";"4,9";"5,6"
"SP";3527900;"Lutécia";"Estadual";"5";"6"
"SP";3527900;"Lutécia";"Pública";"5";"6"
"SP";3528007;"Macatuba";"Estadual";"5,4";"6,5"
"SP";3528007;"Macatuba";"Pública";"5,4";"6,5"
"SP";3528106;"Macaubal";"Estadual";"5,2";"6,5"
"SP";3528106;"Macaubal";"Pública";"5,2";"6,5"
"SP";3528205;"Macedônia";"Estadual";"5,6";"6,2"
"SP";3528205;"Macedônia";"Pública";"5,6";"6,2"
"SP";3528304;"Magda";"Estadual";"6";"6"
"SP";3528304;"Magda";"Pública";"6";"6"
"SP";3528403;"Mairinque";"Estadual";;"5,6"
"SP";3528403;"Mairinque";"Municipal";"5";"6,1"
"SP";3528403;"Mairinque";"Pública";"5";"6"
"SP";3528502;"Mairiporã";"Estadual";"5,3";"5,3"
"SP";3528502;"Mairiporã";"Pública";"5,3";"5,3"
"SP";3528601;"Manduri";"Estadual";"5,2";"5,4"
"SP";3528601;"Manduri";"Pública";"5,2";"5,4"
"SP";3528700;"Marabá Paulista";"Estadual";"5,4";"5,8"
"SP";3528700;"Marabá Paulista";"Municipal";;
"SP";3528700;"Marabá Paulista";"Pública";"5,4";"5,9"
"SP";3528809;"Maracaí";"Estadual";"5,7";"5,5"
"SP";3528809;"Maracaí";"Pública";"5,7";"5,5"
"SP";3528858;"Marapoama";"Estadual";"5,5";"5,9"
"SP";3528858;"Marapoama";"Pública";"5,5";"5,9"
"SP";3528908;"Mariápolis";"Estadual";"5,2";"5,6"
"SP";3528908;"Mariápolis";"Pública";"5,2";"5,6"
"SP";3529005;"Marília";"Estadual";"5,4";"6"
"SP";3529005;"Marília";"Pública";"5,4";"6"
"SP";3529104;"Marinópolis";"Estadual";"5,8";"6,3"
"SP";3529104;"Marinópolis";"Pública";"5,8";"6,3"
"SP";3529203;"Martinópolis";"Estadual";"5,2";"5,4"
"SP";3529203;"Martinópolis";"Municipal";"4,8";"6,5"
"SP";3529203;"Martinópolis";"Pública";"5,2";"5,6"
"SP";3529302;"Matão";"Estadual";"5,5";"6,3"
"SP";3529302;"Matão";"Municipal";"6";"6,4"
"SP";3529302;"Matão";"Pública";"5,6";"6,3"
"SP";3529401;"Mauá";"Estadual";"5,3";"5,7"
"SP";3529401;"Mauá";"Municipal";"5,5";"5"
"SP";3529401;"Mauá";"Pública";"5,3";"5,7"
"SP";3529500;"Mendonça";"Estadual";"5,8";"6,7"
"SP";3529500;"Mendonça";"Pública";"5,8";"6,7"
"SP";3529609;"Meridiano";"Estadual";"6,1";"6,4"
"SP";3529609;"Meridiano";"Pública";"6,1";"6,4"
"SP";3529658;"Mesópolis";"Estadual";"5,8";"6,3"
"SP";3529658;"Mesópolis";"Pública";"5,8";"6,3"
"SP";3529708;"Miguelópolis";"Estadual";;"4,2"
"SP";3529708;"Miguelópolis";"Municipal";"4,4";"5,5"
"SP";3529708;"Miguelópolis";"Pública";"4,4";"5"
"SP";3529807;"Mineiros do Tietê";"Estadual";;"5,6"
"SP";3529807;"Mineiros do Tietê";"Pública";;"5,6"
"SP";3529906;"Miracatu";"Estadual";"5,3";"5,6"
"SP";3529906;"Miracatu";"Pública";"5,3";"5,6"
"SP";3530003;"Mira Estrela";"Estadual";"6,2";"6,5"
"SP";3530003;"Mira Estrela";"Pública";"6,2";"6,5"
"SP";3530102;"Mirandópolis";"Estadual";"5,4";"5,7"
"SP";3530102;"Mirandópolis";"Pública";"5,4";"5,7"
"SP";3530201;"Mirante do Paranapanema";"Estadual";"5";"5,7"
"SP";3530201;"Mirante do Paranapanema";"Pública";"5";"5,7"
"SP";3530300;"Mirassol";"Estadual";"5,6";"6,1"
"SP";3530300;"Mirassol";"Pública";"5,6";"6,1"
"SP";3530409;"Mirassolândia";"Estadual";"5,1";"5,7"
"SP";3530409;"Mirassolândia";"Pública";"5,1";"5,7"
"SP";3530508;"Mococa";"Estadual";"5,2";"5,8"
"SP";3530508;"Mococa";"Municipal";"5,9";"6,2"
"SP";3530508;"Mococa";"Pública";"5,3";"5,8"
"SP";3530607;"Mogi das Cruzes";"Estadual";"5";"5,7"
"SP";3530607;"Mogi das Cruzes";"Municipal";"6";"6,4"
"SP";3530607;"Mogi das Cruzes";"Pública";"5";"5,7"
"SP";3530706;"Mogi Guaçu";"Estadual";"5,4";"5,7"
"SP";3530706;"Mogi Guaçu";"Municipal";"5,9";"6,6"
"SP";3530706;"Mogi Guaçu";"Pública";"5,6";"5,7"
"SP";3530805;"Mogi Mirim";"Estadual";"4,8";"5,6"
"SP";3530805;"Mogi Mirim";"Municipal";"5,8";"5,1"
"SP";3530805;"Mogi Mirim";"Pública";"5,1";"5,6"
"SP";3530904;"Mombuca";"Estadual";;"5,1"
"SP";3530904;"Mombuca";"Municipal";"5,4";"5,6"
"SP";3530904;"Mombuca";"Pública";"5,4";"5,1"
"SP";3531001;"Monções";"Estadual";"5,4";"5,9"
"SP";3531001;"Monções";"Pública";"5,4";"5,9"
"SP";3531100;"Mongaguá";"Estadual";;"5,5"
"SP";3531100;"Mongaguá";"Municipal";"5,1";"5,3"
"SP";3531100;"Mongaguá";"Pública";"5,1";"5,5"
"SP";3531209;"Monte Alegre do Sul";"Municipal";"5,6";"5,7"
"SP";3531209;"Monte Alegre do Sul";"Pública";"5,6";"5,7"
"SP";3531308;"Monte Alto";"Estadual";"5,5";"6"
"SP";3531308;"Monte Alto";"Municipal";"5,3";"5,7"
"SP";3531308;"Monte Alto";"Pública";"5,4";"5,9"
"SP";3531407;"Monte Aprazível";"Estadual";"5,7";"5,8"
"SP";3531407;"Monte Aprazível";"Municipal";"5,3";"5,8"
"SP";3531407;"Monte Aprazível";"Pública";"5,4";"5,8"
"SP";3531506;"Monte Azul Paulista";"Estadual";"4,9";"5,2"
"SP";3531506;"Monte Azul Paulista";"Municipal";"5,7";"5,9"
"SP";3531506;"Monte Azul Paulista";"Pública";"5,3";"5,3"
"SP";3531605;"Monte Castelo";"Estadual";"5,2";"6,3"
"SP";3531605;"Monte Castelo";"Pública";"5,2";"6,3"
"SP";3531704;"Monteiro Lobato";"Estadual";"5,5";"5,6"
"SP";3531704;"Monteiro Lobato";"Pública";"5,5";"5,6"
"SP";3531803;"Monte Mor";"Estadual";"5,1";"5,9"
"SP";3531803;"Monte Mor";"Municipal";"5,5";"5,5"
"SP";3531803;"Monte Mor";"Pública";"5,4";"5,9"
"SP";3531902;"Morro Agudo";"Estadual";"4,5";"5,2"
"SP";3531902;"Morro Agudo";"Municipal";"4,7";"4,2"
"SP";3531902;"Morro Agudo";"Pública";"4,6";"5,2"
"SP";3532009;"Morungaba";"Estadual";"5,5";"6,2"
"SP";3532009;"Morungaba";"Municipal";"4,9";"5,5"
"SP";3532009;"Morungaba";"Pública";"5,1";"5,9"
"SP";3532058;"Motuca";"Municipal";"4,7";"6,1"
"SP";3532058;"Motuca";"Pública";"4,7";"6,1"
"SP";3532108;"Murutinga do Sul";"Estadual";"5,3";"5,3"
"SP";3532108;"Murutinga do Sul";"Pública";"5,3";"5,3"
"SP";3532157;"Nantes";"Estadual";"5,3";"5,7"
"SP";3532157;"Nantes";"Pública";"5,3";"5,7"
"SP";3532207;"Narandiba";"Municipal";"4,6";"6"
"SP";3532207;"Narandiba";"Pública";"4,6";"6"
"SP";3532306;"Natividade da Serra";"Estadual";"5,2";"5,2"
"SP";3532306;"Natividade da Serra";"Municipal";;"5,7"
"SP";3532306;"Natividade da Serra";"Pública";"5,2";"5,3"
"SP";3532405;"Nazaré Paulista";"Estadual";"5,3";"5,7"
"SP";3532405;"Nazaré Paulista";"Pública";"5,3";"5,7"
"SP";3532504;"Neves Paulista";"Estadual";"5,4";"5,5"
"SP";3532504;"Neves Paulista";"Pública";"5,4";"5,5"
"SP";3532603;"Nhandeara";"Estadual";"5,7";"6,6"
"SP";3532603;"Nhandeara";"Pública";"5,7";"6,6"
"SP";3532702;"Nipoã";"Estadual";"5,2";"5,6"
"SP";3532702;"Nipoã";"Pública";"5,2";"5,6"
"SP";3532801;"Nova Aliança";"Estadual";"4,1";"6,2"
"SP";3532801;"Nova Aliança";"Municipal";"4,8";"5,6"
"SP";3532801;"Nova Aliança";"Pública";"4,2";"6"
"SP";3532827;"Nova Campina";"Municipal";"5";"5,2"
"SP";3532827;"Nova Campina";"Pública";"5";"5,2"
"SP";3532843;"Nova Canaã Paulista";"Estadual";"6,4";"6,4"
"SP";3532843;"Nova Canaã Paulista";"Pública";"6,4";"6,4"
"SP";3532868;"Nova Castilho";"Estadual";;"5,3"
"SP";3532868;"Nova Castilho";"Pública";;"5,3"
"SP";3532900;"Nova Europa";"Municipal";"5,5";"5,9"
"SP";3532900;"Nova Europa";"Pública";"5,5";"5,9"
"SP";3533007;"Nova Granada";"Estadual";"5";"5,7"
"SP";3533007;"Nova Granada";"Pública";"5";"5,7"
"SP";3533106;"Nova Guataporanga";"Estadual";"6,2";"5,9"
"SP";3533106;"Nova Guataporanga";"Pública";"6,2";"5,9"
"SP";3533205;"Nova Independência";"Municipal";"4,3";"5,6"
"SP";3533205;"Nova Independência";"Pública";"4,3";"5,6"
"SP";3533254;"Novais";"Municipal";"5,4";"5,8"
"SP";3533254;"Novais";"Pública";"5,4";"5,8"
"SP";3533304;"Nova Luzitânia";"Estadual";"5,6";"6,2"
"SP";3533304;"Nova Luzitânia";"Pública";"5,6";"6,2"
"SP";3533403;"Nova Odessa";"Estadual";"5,5";"6,2"
"SP";3533403;"Nova Odessa";"Pública";"5,5";"6,2"
"SP";3533502;"Novo Horizonte";"Estadual";"4,7";"5,3"
"SP";3533502;"Novo Horizonte";"Municipal";"6,7";"5,5"
"SP";3533502;"Novo Horizonte";"Pública";"6,4";"5,2"
"SP";3533601;"Nuporanga";"Estadual";;"6"
"SP";3533601;"Nuporanga";"Municipal";"5,7";"6,1"
"SP";3533601;"Nuporanga";"Pública";"5,7";"6"
"SP";3533700;"Ocauçu";"Estadual";"5,6";"6"
"SP";3533700;"Ocauçu";"Pública";"5,6";"6"
"SP";3533809;"Óleo";"Estadual";"5";"5,2"
"SP";3533809;"Óleo";"Pública";"5";"5,2"
"SP";3533908;"Olímpia";"Estadual";"5,6";"6"
"SP";3533908;"Olímpia";"Pública";"5,6";"6"
"SP";3534005;"Onda Verde";"Estadual";"4,5";"6,1"
"SP";3534005;"Onda Verde";"Pública";"4,5";"6,1"
"SP";3534104;"Oriente";"Estadual";"4,7";"6,4"
"SP";3534104;"Oriente";"Pública";"4,7";"6,4"
"SP";3534203;"Orindiúva";"Municipal";"6";"6,4"
"SP";3534203;"Orindiúva";"Pública";"6";"6,4"
"SP";3534302;"Orlândia";"Estadual";;"5,3"
"SP";3534302;"Orlândia";"Municipal";"5,1";"5,4"
"SP";3534302;"Orlândia";"Pública";"5,1";"5,4"
"SP";3534401;"Osasco";"Estadual";"4,8";"5,5"
"SP";3534401;"Osasco";"Pública";"4,8";"5,5"
"SP";3534500;"Oscar Bressane";"Municipal";"6,4";"5,8"
"SP";3534500;"Oscar Bressane";"Pública";"6,4";"5,8"
"SP";3534609;"Osvaldo Cruz";"Estadual";"5,4";"6"
"SP";3534609;"Osvaldo Cruz";"Pública";"5,4";"6"
"SP";3534708;"Ourinhos";"Estadual";"5,3";"5,7"
"SP";3534708;"Ourinhos";"Municipal";"5,8";"6,1"
"SP";3534708;"Ourinhos";"Pública";"5,5";"5,8"
"SP";3534757;"Ouroeste";"Estadual";;"6,3"
"SP";3534757;"Ouroeste";"Municipal";"6,2";
"SP";3534757;"Ouroeste";"Pública";"6";"6,3"
"SP";3534807;"Ouro Verde";"Municipal";"4,7";"5,7"
"SP";3534807;"Ouro Verde";"Pública";"4,7";"5,7"
"SP";3534906;"Pacaembu";"Estadual";"5,2";"5,9"
"SP";3534906;"Pacaembu";"Pública";"5,2";"5,9"
"SP";3535002;"Palestina";"Estadual";;"5,9"
"SP";3535002;"Palestina";"Municipal";"5,5";"5,3"
"SP";3535002;"Palestina";"Pública";"5,5";"5,9"
"SP";3535101;"Palmares Paulista";"Estadual";"5,7";"5,8"
"SP";3535101;"Palmares Paulista";"Pública";"5,7";"5,8"
"SP";3535200;"Palmeira d'Oeste";"Estadual";"5,3";"6,5"
"SP";3535200;"Palmeira d'Oeste";"Pública";"5,3";"6,5"
"SP";3535309;"Palmital";"Estadual";"4,7";"5,7"
"SP";3535309;"Palmital";"Pública";"4,7";"5,7"
"SP";3535408;"Panorama";"Estadual";"5";"5,6"
"SP";3535408;"Panorama";"Pública";"5";"5,6"
"SP";3535507;"Paraguaçu Paulista";"Estadual";"5,6";"6,6"
"SP";3535507;"Paraguaçu Paulista";"Municipal";"5,4";"5,4"
"SP";3535507;"Paraguaçu Paulista";"Pública";"5,4";"6,2"
"SP";3535606;"Paraibuna";"Estadual";"5,7";"5,6"
"SP";3535606;"Paraibuna";"Pública";"5,7";"5,6"
"SP";3535705;"Paraíso";"Municipal";"6";"5,5"
"SP";3535705;"Paraíso";"Pública";"6";"5,5"
"SP";3535804;"Paranapanema";"Municipal";"5,2";"5,3"
"SP";3535804;"Paranapanema";"Pública";"5,2";"5,3"
"SP";3535903;"Paranapuã";"Estadual";"5,2";"6,8"
"SP";3535903;"Paranapuã";"Pública";"5,2";"6,8"
